Ensembl_Gene_ID	E.t1.I	E.t1.II	E.t1.III	E.t4.I	E.t4.II	E.t4.III	E.t6.I	E.t6.II	E.t6.III	E.t8.I	E.t8.II	E.t8.III
ENSG00000197024	174	181	1	141	161	73	284	377	490	18	370	786
ENSG00000197037	31	36	85	133	85	391	103	455	114	200	51	462
ENSG00000197038	21	7	53	80	281	138	416	373	338	426	195	211
ENSG00000197043	148	137	24	290	300	166	186	471	573	699	30	891
ENSG00000197044	177	131	22	40	225	291	195	420	470	180	348	440
ENSG00000197045	113	85	53	243	393	30	400	476	317	342	736	185
ENSG00000197046	130	63	10	56	398	179	347	390	100	501	393	3
ENSG00000197050	134	102	121	21	232	24	10	293	128	450	282	305
ENSG00000197054	77	34	75	79	96	201	450	365	2	584	176	365
ENSG00000197056	95	166	154	277	75	279	332	291	244	581	285	391
ENSG00000197057	92	195	151	287	248	6	476	440	71	456	144	682
ENSG00000197061	99	149	172	141	396	226	534	155	246	686	317	194
ENSG00000197062	158	10	84	46	51	121	599	66	486	335	18	843
ENSG00000197063	91	79	182	28	276	62	17	337	178	38	381	34
ENSG00000197067	0	114	180	316	302	351	113	293	306	661	490	201
ENSG00000197070	122	151	83	56	206	152	581	10	525	10	381	665
ENSG00000197077	42	85	3	245	259	368	185	482	465	246	222	846
ENSG00000197079	120	103	178	377	289	63	5	329	201	381	106	649
ENSG00000197081	114	75	191	114	242	206	586	259	61	442	691	684
ENSG00000197083	33	180	109	159	207	166	201	72	335	357	199	423
ENSG00000197084	161	166	45	68	315	247	376	99	562	633	680	446
ENSG00000197085	171	75	88	290	139	137	346	422	496	349	288	675
ENSG00000197093	129	55	67	43	31	294	540	311	533	442	670	708
ENSG00000197102	60	152	212	14	92	403	36	382	333	64	115	71
ENSG00000197106	94	59	147	272	173	135	592	418	29	84	263	804
ENSG00000197110	86	12	110	18	278	353	331	154	238	134	735	558
ENSG00000197111	34	64	206	297	259	368	111	518	34	633	61	137
ENSG00000197114	178	193	48	153	375	386	243	427	589	444	540	528
ENSG00000197119	130	196	164	175	333	319	202	378	412	365	41	275
ENSG00000197121	167	54	73	261	276	373	428	580	169	607	87	875
ENSG00000197122	117	78	117	124	327	174	304	408	142	6	723	315
ENSG00000197123	23	19	141	79	145	186	74	459	515	453	444	596
ENSG00000197124	138	164	119	114	381	251	319	191	119	231	262	735
ENSG00000197125	105	62	75	228	34	88	76	615	8	250	584	818
ENSG00000197128	7	56	10	352	351	78	533	469	289	87	241	871
ENSG00000197134	73	141	18	266	149	297	217	434	66	274	314	637
ENSG00000197136	165	112	48	320	149	89	4	460	592	283	568	85
ENSG00000197140	151	133	28	158	27	411	525	471	167	455	83	545
ENSG00000197142	121	23	12	199	31	231	221	512	373	6	724	48
ENSG00000197147	76	200	33	135	253	244	3	496	634	625	738	325
ENSG00000197150	11	191	210	336	291	181	156	287	191	513	539	821
ENSG00000197153	161	184	34	204	237	272	31	61	370	9	459	301
ENSG00000197157	103	158	37	258	158	241	73	426	242	143	576	241
ENSG00000197161	46	169	90	170	160	187	150	528	399	695	164	274
ENSG00000197162	123	177	8	102	160	46	232	473	310	197	486	84
ENSG00000197165	159	22	132	19	316	66	400	434	64	253	107	90
ENSG00000197168	164	71	76	157	141	2	413	501	612	577	270	527
ENSG00000197170	57	139	113	46	297	413	453	193	541	139	482	356
ENSG00000197171	108	128	11	75	62	300	302	544	73	660	2	200
ENSG00000197176	117	90	45	227	290	184	356	388	119	63	573	60
ENSG00000197177	94	8	110	118	71	149	78	472	153	204	697	127
ENSG00000197180	177	73	94	269	339	109	487	331	489	475	593	15
ENSG00000197181	172	42	103	189	107	140	491	149	150	302	281	18
ENSG00000197182	115	150	200	53	121	147	390	402	446	145	25	570
ENSG00000197183	116	177	211	155	18	215	577	200	649	407	493	640
ENSG00000197185	125	41	29	25	118	106	505	142	135	64	33	115
ENSG00000197191	114	73	91	263	344	243	286	567	375	353	330	612
ENSG00000197208	50	139	180	227	9	251	266	581	209	436	460	64
ENSG00000197213	101	140	163	288	36	332	210	567	235	560	591	201
ENSG00000197217	62	63	198	273	2	120	353	480	510	686	539	711
ENSG00000197223	48	146	89	83	70	328	491	444	654	401	554	147
ENSG00000197226	109	139	45	196	59	154	124	476	181	182	352	589
ENSG00000197233	116	7	155	304	320	62	229	537	181	202	617	320
ENSG00000197238	112	53	185	243	307	151	518	351	635	43	501	517
ENSG00000197241	26	188	153	27	361	281	340	161	267	630	616	3
ENSG00000197245	3	50	85	55	333	35	360	58	163	697	104	12
ENSG00000197249	42	97	64	52	190	268	48	7	218	268	587	21
ENSG00000197251	102	110	203	301	46	374	195	415	422	102	572	879
ENSG00000197256	66	176	37	71	242	167	222	460	283	408	647	599
ENSG00000197261	95	14	200	292	389	301	337	437	39	12	315	652
ENSG00000197263	15	131	154	57	155	104	246	199	514	205	292	178
ENSG00000197265	66	132	76	375	160	222	164	42	414	125	348	439
ENSG00000197272	51	159	1	105	123	178	576	48	36	175	718	252
ENSG00000197273	86	86	95	184	151	48	218	620	491	597	668	435
ENSG00000197275	118	41	121	52	291	153	23	300	588	134	211	529
ENSG00000197279	16	111	50	345	271	343	452	42	22	235	311	714
ENSG00000197283	161	111	78	79	338	30	336	466	52	39	667	588
ENSG00000197291	68	177	99	174	178	136	395	152	473	18	365	845
ENSG00000197296	56	14	91	95	173	311	187	195	595	485	132	72
ENSG00000197299	30	5	105	89	249	319	357	24	510	693	9	596
ENSG00000197301	17	117	58	64	279	159	388	278	429	222	667	563
ENSG00000197302	0	115	152	159	180	190	135	12	501	113	529	372
ENSG00000197308	91	184	157	80	22	374	359	419	507	119	581	813
ENSG00000197309	154	169	112	300	129	306	345	99	114	33	211	278
ENSG00000197312	110	189	149	349	125	310	145	324	413	382	158	427
ENSG00000197320	45	59	27	368	98	437	451	72	211	346	378	896
ENSG00000197321	43	31	5	361	338	15	596	498	68	247	612	89
ENSG00000197322	69	84	192	311	71	165	21	161	540	566	248	285
ENSG00000197323	16	44	166	179	85	73	236	295	209	675	38	743
ENSG00000197324	115	0	201	13	92	103	48	262	538	661	52	306
ENSG00000197329	68	26	169	192	30	175	1	195	250	406	395	655
ENSG00000197332	117	50	127	223	42	436	596	342	587	561	88	538
ENSG00000197343	76	76	83	374	327	348	600	206	182	166	416	664
ENSG00000197345	0	9	182	247	313	157	377	25	233	687	738	129
ENSG00000197353	126	11	106	47	104	361	305	562	85	589	661	804
ENSG00000197355	78	182	48	75	389	108	291	304	490	696	274	873
ENSG00000197358	148	1	42	357	372	372	502	541	310	629	518	28
ENSG00000197361	79	124	41	228	133	277	223	149	422	649	637	329
ENSG00000197362	53	75	59	308	197	289	44	251	151	475	594	66
ENSG00000197363	137	200	9	201	53	312	29	58	188	302	461	74
ENSG00000197364	136	15	28	107	188	387	168	309	604	652	604	164
ENSG00000197372	34	111	107	323	41	122	458	348	267	547	573	126
ENSG00000197375	72	43	134	225	314	290	281	332	593	441	478	39
ENSG00000197376	150	81	193	109	203	123	386	260	658	454	584	42
ENSG00000197380	168	169	86	321	313	61	551	226	457	696	340	84
ENSG00000197381	38	102	217	237	299	217	495	332	297	363	596	615
ENSG00000197385	7	16	176	320	153	76	481	604	83	311	177	130
ENSG00000197386	177	58	145	103	229	376	578	259	559	71	413	99
ENSG00000197403	176	195	166	58	279	27	227	168	420	387	400	65
ENSG00000197405	177	136	26	88	164	239	443	485	178	648	140	836
ENSG00000197406	20	95	121	368	353	85	74	317	143	309	128	606
ENSG00000197408	168	85	52	17	23	112	534	549	207	474	395	0
ENSG00000197409	163	160	195	285	18	234	516	507	283	108	647	350
ENSG00000197410	12	35	33	104	147	204	340	402	286	368	645	226
ENSG00000197415	172	115	80	328	57	367	158	268	136	205	589	251
ENSG00000197416	107	44	204	188	163	6	319	77	117	379	540	22
ENSG00000197417	0	188	51	298	112	401	136	579	78	581	21	896
ENSG00000197428	54	118	23	157	120	309	157	20	244	155	353	877
ENSG00000197429	89	179	3	204	352	119	432	415	359	637	660	204
ENSG00000197430	82	163	185	161	171	251	41	551	373	209	315	850
ENSG00000197437	107	100	29	20	164	128	456	296	125	199	480	752
ENSG00000197442	42	171	175	32	20	308	233	74	351	243	416	838
ENSG00000197444	55	187	127	199	82	416	256	216	441	503	475	730
ENSG00000197445	4	35	211	279	387	70	545	109	136	296	532	44
ENSG00000197446	3	60	119	113	227	158	52	564	450	70	404	263
ENSG00000197448	111	80	143	376	85	337	382	90	516	611	229	94
ENSG00000197451	19	145	44	185	42	172	263	17	545	71	660	24
ENSG00000197457	2	128	38	312	270	227	184	499	516	218	622	153
ENSG00000197459	74	137	8	333	300	385	34	172	404	195	546	645
ENSG00000197461	113	30	33	54	277	227	563	540	496	469	294	223
ENSG00000197465	176	139	3	365	324	195	402	369	232	182	296	770
ENSG00000197467	54	104	129	167	216	279	599	607	334	39	358	670
ENSG00000197475	160	106	136	15	299	184	395	596	528	271	106	803
ENSG00000197479	115	45	1	210	39	249	488	489	313	632	45	765
ENSG00000197483	6	170	117	287	252	55	133	291	516	654	391	95
ENSG00000197487	94	23	119	339	256	181	571	298	3	688	202	489
ENSG00000197496	127	43	149	70	22	7	76	49	243	374	381	351
ENSG00000197498	136	59	211	106	106	413	367	445	84	297	698	888
ENSG00000197503	131	1	0	355	369	342	487	105	363	688	484	897
ENSG00000197506	179	166	163	225	198	347	546	549	349	46	423	557
ENSG00000197520	109	124	0	130	341	239	536	95	116	583	60	335
ENSG00000197530	63	36	33	130	6	372	594	35	114	318	324	634
ENSG00000197532	124	118	163	280	226	427	97	556	343	118	731	31
ENSG00000197535	105	153	152	119	63	278	235	24	587	285	310	720
ENSG00000197536	16	40	88	308	350	139	270	216	267	2	215	363
ENSG00000197540	2	32	21	168	325	16	376	605	476	670	596	43
ENSG00000197548	54	28	219	336	102	141	451	457	551	369	577	591
ENSG00000197549	174	178	131	252	258	143	390	295	334	124	674	304
ENSG00000197555	76	48	145	26	160	172	262	451	233	557	558	442
ENSG00000197557	119	164	68	274	160	170	180	614	406	224	704	503
ENSG00000197558	57	174	182	116	193	148	235	138	489	333	729	226
ENSG00000197561	148	13	94	269	254	349	142	303	62	664	630	282
ENSG00000197562	52	104	173	202	381	303	163	103	511	278	584	854
ENSG00000197563	81	193	88	301	104	85	564	492	578	630	627	641
ENSG00000197565	68	34	68	38	233	241	285	19	5	459	207	122
ENSG00000197566	101	114	161	13	283	135	276	301	650	238	38	804
ENSG00000197568	148	48	53	379	156	300	321	414	289	690	385	407
ENSG00000197575	66	87	142	139	82	238	321	78	402	45	377	280
ENSG00000197579	79	106	155	299	219	127	310	164	91	129	697	797
ENSG00000197580	120	49	117	91	396	125	266	523	118	357	597	564
ENSG00000197584	170	15	201	296	271	114	50	124	610	398	332	18
ENSG00000197586	16	65	171	122	300	391	141	535	560	102	537	377
ENSG00000197587	179	70	81	58	368	62	185	207	591	351	226	633
ENSG00000197588	58	122	149	40	95	360	363	363	216	105	222	7
ENSG00000197591	154	22	200	36	360	374	183	328	533	493	486	858
ENSG00000197594	162	168	120	220	254	104	99	122	163	65	685	148
ENSG00000197595	166	107	159	361	194	118	210	476	128	516	421	702
ENSG00000197599	0	97	145	219	361	209	57	471	514	579	553	162
ENSG00000197601	69	138	210	87	235	345	334	99	480	693	91	275
ENSG00000197603	73	105	143	270	167	176	401	458	215	318	450	623
ENSG00000197604	2	60	161	198	208	278	163	437	638	595	474	795
ENSG00000197614	25	79	25	52	332	156	342	209	4	75	444	768
ENSG00000197616	14	69	140	290	325	133	447	620	632	664	446	23
ENSG00000197617	74	56	200	362	116	11	324	467	533	325	109	883
ENSG00000197619	148	185	131	229	160	221	85	597	170	342	630	446
ENSG00000197620	121	180	60	69	15	420	498	286	114	452	59	833
ENSG00000197622	60	179	194	318	387	173	278	161	441	668	173	416
ENSG00000197629	125	44	78	291	304	62	299	32	599	421	273	611
ENSG00000197632	44	92	114	351	251	72	488	588	276	646	595	347
ENSG00000197635	151	33	77	8	238	354	508	119	476	166	703	751
ENSG00000197641	57	80	107	204	225	146	229	157	364	411	411	345
ENSG00000197646	70	125	203	35	37	156	597	457	360	85	647	221
ENSG00000197647	106	60	46	19	369	244	425	21	605	10	416	519
ENSG00000197651	19	36	81	334	1	396	306	608	443	139	361	619
ENSG00000197653	73	23	16	65	290	129	264	543	199	371	638	763
ENSG00000197658	5	174	206	122	293	134	84	595	228	567	513	620
ENSG00000197670	74	83	116	66	19	331	578	293	647	265	525	392
ENSG00000197683	42	178	23	236	190	99	99	340	284	133	688	143
ENSG00000197689	72	188	92	244	286	434	6	394	73	7	23	344
ENSG00000197694	25	92	172	109	119	20	520	204	219	685	10	2
ENSG00000197696	65	114	16	303	307	39	20	414	633	318	25	75
ENSG00000197697	99	6	92	222	129	65	554	208	338	521	275	241
ENSG00000197698	7	72	189	349	276	143	446	429	541	318	553	614
ENSG00000197702	151	149	6	260	263	71	428	38	361	334	217	710
ENSG00000197705	109	142	81	376	109	341	388	91	443	680	144	216
ENSG00000197706	111	130	53	120	237	174	34	221	313	143	39	662
ENSG00000197711	44	71	49	56	289	28	393	494	587	337	640	601
ENSG00000197712	167	97	82	48	8	96	336	553	306	511	501	573
ENSG00000197713	113	174	26	220	281	166	386	226	306	137	467	780
ENSG00000197714	74	58	35	64	216	250	128	48	526	236	544	394
ENSG00000197723	77	105	105	22	368	132	89	501	114	208	614	693
ENSG00000197724	161	64	15	45	60	182	493	196	267	452	233	650
ENSG00000197727	2	121	86	124	304	9	364	68	137	155	656	262
ENSG00000197728	116	35	24	124	396	419	324	440	434	68	316	63
ENSG00000197734	59	100	29	321	154	92	438	24	303	439	66	722
ENSG00000197745	114	10	2	97	357	169	466	83	362	260	560	838
ENSG00000197746	16	68	217	251	357	278	15	225	83	112	478	398
ENSG00000197747	175	22	140	53	279	312	133	22	537	245	547	651
ENSG00000197748	149	19	176	193	181	101	358	110	327	242	294	826
ENSG00000197753	47	158	166	328	53	37	467	188	197	370	242	238
ENSG00000197756	69	39	37	98	231	80	549	111	439	378	601	797
ENSG00000197763	174	141	155	37	35	100	201	52	589	142	269	151
ENSG00000197766	100	48	172	183	30	44	70	563	155	454	544	374
ENSG00000197768	137	140	205	189	304	188	158	245	428	654	80	688
ENSG00000197769	120	143	209	76	25	374	23	560	496	355	577	838
ENSG00000197771	121	35	167	256	381	9	139	531	9	605	261	152
ENSG00000197774	66	142	5	76	154	364	377	595	196	167	33	469
ENSG00000197775	149	129	79	147	360	279	7	487	386	227	439	123
ENSG00000197776	111	39	114	321	238	146	432	531	4	7	33	378
ENSG00000197779	94	137	88	125	13	157	514	265	18	542	430	450
ENSG00000197780	155	167	166	179	277	156	34	128	556	421	486	455
ENSG00000197782	161	19	54	23	175	260	551	355	107	263	702	882
ENSG00000197785	137	150	127	90	133	428	227	147	410	216	362	562
ENSG00000197786	18	106	95	258	246	406	406	56	424	674	331	786
ENSG00000197790	65	160	41	173	303	295	191	4	338	6	533	524
ENSG00000197794	47	58	76	163	91	49	456	226	137	162	471	766
ENSG00000197798	1	154	124	284	297	120	257	610	280	144	458	260
ENSG00000197805	67	109	38	178	82	139	52	242	1	127	627	400
ENSG00000197808	49	184	4	65	170	332	189	495	295	136	641	97
ENSG00000197813	103	192	44	138	270	307	83	544	238	662	557	347
ENSG00000197818	65	31	110	308	279	242	301	8	428	643	100	396
ENSG00000197822	9	191	220	10	272	96	388	158	194	276	243	322
ENSG00000197826	151	31	55	280	304	60	510	10	481	218	76	700
ENSG00000197837	72	108	179	65	7	377	527	416	33	122	631	564
ENSG00000197838	24	132	150	119	174	62	112	192	308	687	34	292
ENSG00000197841	27	3	128	258	99	347	301	77	452	312	416	320
ENSG00000197846	39	96	174	325	378	160	545	259	597	269	10	387
ENSG00000197847	173	64	56	169	290	56	270	180	610	383	85	860
ENSG00000197849	128	169	191	369	288	235	434	466	454	47	193	637
ENSG00000197852	38	14	139	317	101	420	247	548	51	153	244	623
ENSG00000197857	94	88	158	207	338	303	270	543	457	559	336	426
ENSG00000197858	67	46	137	61	159	90	478	590	157	507	624	810
ENSG00000197859	65	78	4	117	127	311	71	103	26	355	201	425
ENSG00000197860	147	130	34	105	70	149	175	504	139	345	625	733
ENSG00000197863	116	76	151	145	185	196	470	404	379	522	305	117
ENSG00000197866	179	72	73	155	338	186	249	381	410	106	468	776
ENSG00000197870	87	34	66	268	124	183	131	371	103	602	694	763
ENSG00000197872	151	185	59	240	273	15	425	99	335	483	630	337
ENSG00000197879	12	120	120	34	125	357	26	209	488	342	264	666
ENSG00000197880	92	179	155	151	297	49	232	264	354	554	112	108
ENSG00000197882	16	192	47	347	143	13	524	334	437	65	275	169
ENSG00000197885	9	123	20	43	186	227	434	340	436	293	569	54
ENSG00000197887	49	146	39	7	162	321	436	130	301	148	435	588
ENSG00000197888	21	6	31	119	316	158	120	229	213	355	632	187
ENSG00000197889	143	87	173	297	127	212	91	599	517	148	418	369
ENSG00000197891	119	134	55	56	189	76	119	294	303	86	308	178
ENSG00000197892	21	179	118	81	315	222	569	9	110	311	511	826
ENSG00000197893	126	93	140	168	173	439	242	117	236	358	564	567
ENSG00000197894	67	144	12	135	298	105	151	588	471	534	727	359
ENSG00000197901	179	59	138	98	335	178	68	528	637	223	627	415
ENSG00000197903	114	122	181	201	211	305	171	57	139	631	39	884
ENSG00000197905	67	61	4	71	152	412	196	391	90	187	719	688
ENSG00000197912	20	68	134	234	337	410	91	166	497	150	661	132
ENSG00000197915	177	144	201	103	96	66	453	21	211	482	168	587
ENSG00000197919	133	133	173	215	328	357	381	594	129	368	506	309
ENSG00000197921	84	49	116	242	341	310	307	171	571	189	385	287
ENSG00000197927	51	96	159	373	377	433	421	501	613	648	4	516
ENSG00000197928	175	88	161	178	103	58	154	565	211	588	628	563
ENSG00000197930	3	109	132	4	301	82	279	514	116	454	178	58
ENSG00000197933	91	190	194	75	394	252	280	344	279	218	736	789
ENSG00000197935	173	25	175	303	215	209	562	516	434	68	83	95
ENSG00000197943	87	5	183	277	140	319	228	31	579	138	327	511
ENSG00000197951	159	57	30	180	213	320	28	489	384	63	416	275
ENSG00000197953	144	164	23	245	0	65	548	247	519	327	598	667
ENSG00000197956	105	50	154	360	328	388	69	615	529	107	481	458
ENSG00000197958	139	190	175	374	384	332	593	426	329	39	632	92
ENSG00000197959	163	139	149	55	33	19	595	178	601	16	113	605
ENSG00000197961	81	64	84	4	284	383	239	247	628	301	595	17
ENSG00000197965	2	103	124	182	106	65	503	566	644	654	145	65
ENSG00000197969	146	177	17	371	19	35	353	81	394	684	222	183
ENSG00000197971	82	61	3	281	271	274	211	552	355	119	612	387
ENSG00000197976	72	143	60	105	193	385	500	455	378	96	389	585
ENSG00000197977	3	103	51	7	206	365	173	482	14	618	113	558
ENSG00000197982	12	120	107	346	269	106	572	405	246	263	464	191
ENSG00000197989	161	41	102	1	36	259	70	199	254	526	548	267
ENSG00000197991	1	161	136	296	8	320	354	568	216	654	10	111
ENSG00000197992	91	33	20	70	141	273	163	128	354	605	144	764
ENSG00000197993	137	149	156	353	399	79	389	319	511	346	310	268
ENSG00000197996	43	162	29	110	41	22	446	415	537	518	79	62
ENSG00000198000	73	65	15	148	41	227	227	212	437	230	153	6
ENSG00000198001	96	148	170	208	125	156	595	500	132	371	462	444
ENSG00000198003	72	123	212	2	356	371	301	484	240	493	35	459
ENSG00000198010	56	119	170	376	1	342	153	199	522	658	696	806
ENSG00000198015	57	116	60	103	307	184	491	576	216	540	136	489
ENSG00000198018	159	17	218	253	254	195	84	582	115	348	542	549
ENSG00000198026	24	50	27	249	363	197	561	605	15	241	700	641
ENSG00000198028	69	2	180	218	196	44	569	9	96	264	104	148
ENSG00000198033	110	32	91	216	122	417	123	143	200	186	524	188
ENSG00000198034	143	124	157	367	14	257	53	183	477	290	371	882
ENSG00000198039	163	92	105	175	75	245	129	392	264	698	346	726
ENSG00000198040	73	65	202	96	359	425	281	269	614	583	10	717
ENSG00000198042	171	4	162	219	379	171	17	117	493	34	438	543
ENSG00000198046	160	143	30	161	135	64	472	256	469	328	460	667
ENSG00000198049	12	41	207	174	306	210	427	616	159	504	729	597
ENSG00000198053	126	123	50	292	97	141	444	619	398	435	732	121
ENSG00000198054	33	61	84	147	50	184	43	32	407	41	437	268
ENSG00000198055	152	61	72	200	328	58	414	322	466	189	255	275
ENSG00000198056	92	96	71	13	101	297	184	596	95	589	546	524
ENSG00000198060	175	116	129	277	150	130	114	67	488	424	505	767
ENSG00000198074	116	84	137	28	229	372	27	40	304	665	25	607
ENSG00000198075	40	136	88	37	354	99	527	75	18	638	613	445
ENSG00000198077	70	79	0	338	78	17	357	65	455	415	25	323
ENSG00000198081	144	82	217	58	356	208	81	560	17	389	451	586
ENSG00000198087	85	78	59	278	275	243	1	304	421	1	712	17
ENSG00000198088	119	139	27	277	52	32	496	207	611	65	671	603
ENSG00000198089	3	66	126	317	120	82	457	228	14	545	210	847
ENSG00000198090	82	197	154	373	382	142	252	504	28	325	672	559
ENSG00000198092	117	70	122	131	40	425	584	400	165	686	686	656
ENSG00000198093	133	53	205	2	262	420	270	499	55	491	153	88
ENSG00000198099	35	52	100	146	259	261	186	425	314	56	569	91
ENSG00000198104	79	58	74	94	345	239	285	356	222	230	389	563
ENSG00000198105	169	34	11	135	125	435	397	450	59	650	203	422
ENSG00000198108	61	6	167	374	190	98	460	441	136	609	332	289
